구분,대여소번호,대여소명,위도,경도,거치대수
성북구,1328,1328. 월곡역 3번출구,37.602627,127.041634,10
성북구,1332,1332. 석계역 5번출구 건너편,37.613556,127.066093,10
성북구,1333,1333. 석관초등학교 앞,37.610523,127.059799,15
성북구,1334,1334. 석관동주민센터 앞,37.612999,127.06131,10
성북구,1336,1336. 성북3교 위,37.591251,127.014008,20
성북구,1337,1337. 돈암성당 옆,37.590382,127.017136,10
성북구,1338,1338. 용문2교 옆,37.586899,127.020752,15
성북구,1339,1339. 삼성전자서비스 성북센터,37.610569,127.033508,9
성북구,1340,1340. 광운초등학교 앞,37.61956,127.053802,8
성북구,1342,1342. 성북쉼터 앞,37.592617,126.997932,15
성북구,1343,1343. 한성대7번출구 앞,37.589249,127.007378,10
성북구,1344,1344. 아리랑시네센터 앞,37.600288,127.013702,10
성북구,1346,1346. 길음8골어린이공원 옆,37.608978,127.020248,15
성북구,1347,1347. 길음래미안아파트817동 상가 앞,37.607105,127.0215,20
성북구,1348,1348. 성북제일새마을금고 본점 앞,37.604752,127.022758,12
성북구,1349,1349. 월계2교 버스정류장 앞,37.623829,127.050201,10
성북구,1351,1351. SK제삼주유소 앞,37.579449,127.024193,8
성북구,1352,1352. e 편한세상 보문아파트 내,37.583881,127.017097,8
성북구,1353,1353. 금호어울림센터힐 내,37.60083,127.023552,8
성북구,1354,1354. 고려대학교 2번출구,37.590714,127.036194,10
성북구,1355,1355. 보문2교,37.588699,127.018913,20
성북구,1357,1357. 북한산보국문역,37.612072,127.008133,20
성북구,1358,1358. 정릉도서관 앞,37.60479,127.010582,7
성북구,1359,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,37.619801,127.045097,20
성북구,1360,1360. 정릉역,37.603096,127.013504,10
성북구,1361,1361. 홍익중고 입구,37.592842,127.002121,13
성북구,1362,보문역6번출구 앞,37.585098,127.019676,10
성북구,1363,보문4교 인근,37.583752,127.02195,15
성북구,1364,성북동 치안센터 앞,37.590172,127.004089,10
성북구,1365,선잠단지 앞,37.593361,126.999092,15
성북구,1366,일신초등학교 옆,37.59972,127.040382,10
성북구,1367,길음문화복합미디어센터,37.603512,127.02256,15
성북구,1368,성신여대입구 교차로,37.59148,127.020103,10
성북구,1369,미아사거리,37.609131,127.030029,15
성북구,1370,복자사랑 피정의 집,37.59454,126.995209,20
성북구,1372,KEB은행 고대점,37.586559,127.03196,15
성북구,1373,성북구보건소 건너편,37.602291,127.038979,8
성북구,1375,생명의 전화 종합복지관 앞 교차로,37.603909,127.037376,20
중랑구,1401,1401. 극동늘푸른아파트,37.614738,127.076363,15
중랑구,1402,1402. 금란주차장 앞,37.600071,127.102333,10
중랑구,1403,1403. 중화빌딩 앞 (동부시장),37.59425,127.076576,15
중랑구,1404,1404. 동일로 지하차도,37.595299,127.080032,10
중랑구,1405,1405. 망우역 1번출구,37.599098,127.092949,10
중랑구,1406,1406. 망우청소년수련관,37.606251,127.108269,10
중랑구,1407,1407. 먹골역 1번출구 뒤,37.611511,127.077888,10
중랑구,1408,1408. 먹골역 6번출구 앞,37.610722,127.077477,10
중랑구,1410,1410. 면목 대원칸타빌아파트,37.577782,127.090187,10
중랑구,1411,1411. 상봉시장앞 교차로 한성빌딩 앞,37.592541,127.086739,10
중랑구,1412,1412. 면목초등학교,37.590961,127.087067,10
중랑구,1413,1413. 봉화산역 5번출구 뒤,37.617561,127.090309,10
중랑구,1414,1414. 사가정역 1번출구,37.581646,127.088432,10
중랑구,1416,1416. 상봉역 3번출구,37.595219,127.085999,10
중랑구,1418,1418. 새솔초등학교,37.617989,127.110542,15
중랑구,1420,1420. 신내어울공원 앞,37.614231,127.096764,15
중랑구,1421,1421. 신내역 4번출구,37.612461,127.103378,20
중랑구,1422,1422. 신내우디안아파트 1단지,37.620098,127.106461,10
중랑구,1424,1424. 양원역 2번출구,37.606312,127.107742,10
중랑구,1425,1425. 용마문화복지센터,37.58746,127.09597,10
중랑구,1426,1426. 면목도시개발아파트 1동 앞,37.573589,127.086823,15
중랑구,1427,1427. 용마산역 1번출구,37.574299,127.086914,10
중랑구,1428,1428. 원묵고등학교,37.616024,127.085968,10
중랑구,1429,1429. 장안중학교,37.599957,127.080002,15
중랑구,1430,1430. 중랑구청,37.606152,127.092598,20
중랑구,1431,1431. 중랑구청 사거리,37.606499,127.095451,10
중랑구,1433,1433. 중화역 2번출구,37.602077,127.079582,10
중랑구,1434,1434. 홈플러스 면목동점,37.579868,127.082367,15
중랑구,1435,1435. 능산삼거리,37.608681,127.100792,15
중랑구,1436,1436. 영풍마드레빌,37.605881,127.100632,15
중랑구,1437,1437. 늘푸른공원 앞,37.58342,127.079926,15
중랑구,1438,1438. 홈플러스 신내점 앞,37.616169,127.093483,15
중랑구,1440,1440. 하나은행 면목지점,37.586372,127.08007,10
중랑구,1441,1441. 신내능말공원,37.616711,127.110733,15
중랑구,1442,1442. (구)신한은행 중랑교지점,37.598591,127.079819,8
중랑구,1443,1443. 구립망우청소년독서실,37.59552,127.098778,10
중랑구,1444,1444. 면목4치안센터,37.5742,127.080612,10
중랑구,1445,1445. 용마지구대,37.579941,127.079399,10
중랑구,1446,1446. 중랑전화국 교차로,37.591301,127.08033,10
중랑구,1447,1447. 면목역 3번출구,37.588902,127.08728,15
중랑구,1448,1448. 코스트코 상봉점,37.597321,127.089798,15
중랑구,1449,1449. 상봉역 1번출구,37.596558,127.085838,15
중랑구,1450,1450. 화랑대역 7번출구,37.619625,127.085014,10
중랑구,1451,1451. 중랑세무서,37.592758,127.07267,10
중랑구,1452,겸재교 진입부,37.585655,127.07505,15
중랑구,1453,1453. 중랑캠핑숲,37.604603,127.109253,9
중랑구,1454,1454. 한국전력공사(동대문 중랑지사),37.607349,127.07859,10
중랑구,1455,1455. 상봉역 2번 출구,37.596329,127.085899,10
중랑구,1456,1456. 상아빌딩(우림시장 교차로),37.595112,127.100327,10
중랑구,1457,1457. 동원사거리,37.58976,127.093239,10
중랑구,1458,상봉터미널2,37.58976,127.093239,9
중랑구,1459,용마한신아파트사거리,37.59734,127.093086,10
강북구,1501,"1501. 미아역 3번,4번 출구 사이",37.62608,127.026482,9
강북구,1503,1503. 이디야 커피 수유역점 앞,37.639278,127.026756,12
강북구,1504,1504. 다이소 삼양시장점,37.624157,127.018623,10
강북구,1506,1506. 강북문화예술회관,37.640327,127.013359,20
강북구,1509,1509. 서울북부수도사업소,37.634377,127.035751,10
강북구,1510,1510. 번동주공5단지 관리사무소 앞,37.633717,127.035515,10
강북구,1511,1511. 번동 금호어울림아파트102동앞,37.631123,127.036034,9
강북구,1512,1512. 강북중학교 앞,37.644737,127.026566,20
강북구,1513,1513. 강북구청 뒷편,37.639648,127.025124,20
강북구,1514,1514. 강북구청 사거리 버스정류소 앞,37.638805,127.028358,10
강북구,1515,1515. 송천동 주민센터,37.618286,127.024048,10
강북구,1516,1516. 우이초등학교 후문 옆,37.638706,127.015907,10
강북구,1518,1518. SK telecom(수유직영점) 앞,37.643085,127.016167,10
강북구,1519,1519. 세븐일레븐 수유장미원점 앞,37.645451,127.015617,10
강북구,1520,1520. 성실교회,37.639862,127.022789,10
강북구,1522,1522. 월드전기조명인테리어(우이동),37.654472,127.012756,10
강북구,1525,1525. 미아동 복합청사,37.62714,127.026695,10
강북구,1526,1526. 수유동 채선당앞,37.641739,127.024628,8
강북구,1527,1527. 미아역 1번 출구 뒤,37.627335,127.026054,10
강북구,1528,1528. 삼각산동 주민센터,37.615036,127.020699,10
강북구,1529,1529. 미아동 한국전력공사,37.63018,127.02491,15
강북구,1530,1530. 광산사거리,37.643551,127.022346,10
강북구,1531,1531. 미아사거리 1번 출구,37.613956,127.030251,10
강북구,1532,1532. 번3동 주민센터 교차로,37.626354,127.047447,10
강북구,1533,"1533. 번동 주공3, 4단지 교차로",37.629917,127.040916,10
강북구,1534,1534. 북서울 꿈의 숲 동문,37.619637,127.044533,20
강북구,1535,1535. 효성인텔리안 앞,37.636292,127.023376,10
강북구,1536,1536. 번동 두산위브 101동 옆,37.636261,127.032173,20
강북구,1537,1537. 북한산 우이역,37.663666,127.012428,10
강북구,1538,1538. 솔밭공원역,37.656158,127.013138,8
강북구,1539,1539. 4.19민주묘지역,37.649673,127.013451,10
강북구,1540,1540. 가오리역,37.64167,127.016884,10
강북구,1541,1541. 삼양역,37.62653,127.018059,10
강북구,1542,1542. 삼양사거리역,37.621552,127.02037,10
강북구,1543,1543. 수유1동 주민센터,37.630188,127.017738,10
강북구,1545,솔샘역2번출구,37.62038,127.01368,10
강북구,1546,송천동우체국,37.615459,127.029701,10
강북구,1547,꿈의숲 롯데캐슬,37.618641,127.03624,15
강북구,1548,북서울 꿈의숲 서문,37.622688,127.037811,15
노원구,1601,1601. 석계역 문화광장 내 자전거 보관소,37.615299,127.064468,20
노원구,1602,1602. 광운대역 앞,37.622662,127.061897,15
노원구,1603,1603. 롯데캐슬 102동 코너(월계주유소건너),37.624859,127.05014,10
노원구,1605,1605. 헬스케어,37.631622,127.061615,10
노원구,1606,1606. 태릉입구역 3번출구 ,37.619171,127.074928,10
노원구,1608,1608. 공릉역 1번 출구 앞,37.626614,127.072754,10
노원구,1610,1610. 화랑대역 2번출구 앞,37.620369,127.083641,20
노원구,1611,1611. 과기대 입구(우),37.62994,127.076553,20
노원구,1616,1616. 하계2동 공항버스정류장 옆,37.635109,127.068329,10
노원구,1617,1617. 하계동 중평어린이공원 앞,37.63715,127.063271,20
노원구,1619,1619. 중계동 하나프라자빌딩 앞(중1-1),37.649021,127.076408,10
노원구,1620,1620. 중계동 노원구민체육센터 옆(중1-2),37.648209,127.070221,10
노원구,1623,1623. 노원 구민회관,37.638649,127.066292,20
노원구,1625,1625. 상계역(4번출구),37.66,127.072968,20
노원구,1627,1627. 수락산역 4번출구,37.676941,127.055099,14
노원구,1628,1628. 노일초등학교 앞,37.673618,127.055252,10
노원구,1630,1630. 수연빌딩 앞,37.67625,127.055504,10
노원구,1634,1634. 당고개공원 대여소,37.669079,127.077591,15
노원구,1635,1635. 상계3.4동 주민센터 대여소,37.67271,127.08316,11
노원구,1636,1636. 백병원 사거리 농협은행 앞,37.649212,127.061768,10
노원구,1637,1637. KT 노원점 건물 앞,37.654701,127.0634,15
노원구,1639,1639. 희성오피앙,37.680313,127.055069,10
노원구,1640,1640. 한내근린공원 북측,37.623863,127.068489,10
노원구,1641,1641. 한내근린공원 남측,37.621555,127.069511,15
노원구,1642,1642. 서울여대 남문,37.625435,127.088493,7
노원구,1643,1643. 태릉입구역 8번출구,37.617367,127.075211,10
노원구,1646,1646. 삼육대 입구,37.638489,127.107903,20
노원구,1650,1650. 중계근린공원내,37.63958,127.065102,20
노원구,1651,1651. 맥도날드 상계점 앞,37.672375,127.055992,20
노원구,1652,1652. 파르코 앞,37.68,127.05558,10
노원구,1653,1653. 노원역1번출구,37.6562,127.063622,10
노원구,1654,1654. 당고개입구 오거리,37.663792,127.075447,15
노원구,1655,1655. 공릉1단지아파트,37.631111,127.07016,15
노원구,1656,1656. 중앙하이츠 아파트 입구,37.654999,127.067436,10
노원구,1657,1657. 노원구청 ,37.654049,127.057327,10
노원구,1659,1659. 중계동 을지중학교,37.65033,127.071602,10
노원구,1660,1660. 서울시립과학관,37.642071,127.076622,8
노원구,1661,1661. 당현천근린공원,37.649639,127.065605,10
노원구,1662,1662. 노원역7번출구,37.654114,127.059151,15
노원구,1663,1663. 동해문화예술관앞,37.619381,127.057854,20
노원구,1664,1664. 노해근린공원내,37.649361,127.070442,10
노원구,1665,1665. 양지근린공원앞,37.647335,127.076424,10
노원구,1666,1666. 노원소방서인근,37.655781,127.071777,10
노원구,1667,1667. 중계중학교,37.654499,127.074387,10
노원구,1668,1668. 중계역 6번출구,37.645306,127.063263,10
노원구,1669,1669. 중계역 3번출구,37.643757,127.064987,9
노원구,1670,1670. 노원경찰서교차로,37.64341,127.071838,15
노원구,1671,1671. 인덕대학교,37.629349,127.054825,15
노원구,1672,1672. 상계동수락리버시티,37.687965,127.053452,15
노원구,1673,1673. 노원역?5번출구,37.653976,127.060974,10
노원구,1674,1674. 서울북부고용센터앞,37.653549,127.058083,15
노원구,1675,1675. 월계문화체육센터,37.626942,127.05513,14
노원구,1677,1677. 육군사관학교  앞,37.623165,127.0905,10
노원구,1678,1678. 성서대학교 밀알관,37.648438,127.064445,15
노원구,1679,1679. 삼육대 도서관,37.64283,127.106667,15
노원구,1680,1680. 삼육대 제3과학관,37.642654,127.108383,10
노원구,1681,1681. 현대6차 아파트,37.645802,127.08226,12
노원구,1682,1682. 중계종합사회복지관 교차로,37.656799,127.077606,13
노원구,1683,노원문화예술회관,37.650459,127.080887,10
노원구,1684,태릉입구역 5번출구,37.61832,127.07563,20
노원구,1685,불암고등학교 앞 횡단보도,37.64819,127.080482,8
노원구,1686,온수골사거리(스타벅스앞),37.66114,127.058052,10
노원구,1688,마들역 7번출구,37.665661,127.057297,9
노원구,1689,마들역 3번출구,37.665249,127.057892,10
노원구,1690,도봉운전면허시험장,37.65773,127.059311,10
노원구,1691,노원정보도서관,37.660709,127.065331,10
노원구,1692,온곡초교 교차로,37.646172,127.05056,10
도봉구,1702,1702. 녹천역 1번출구 앞,37.646172,127.05056,10
도봉구,1703,1703. 도봉산광역환승센터앞 ,37.68972,127.045197,15
도봉구,1705,1705. 도봉구청 정문앞,37.669224,127.046516,15
도봉구,1706,1706. 기업은행 앞,37.665665,127.042671,10
도봉구,1707,1707. 도봉구민회관,37.654461,127.038513,15
도봉구,1708,1708. 보건소사거리(다비치안경창동점),37.65683,127.039848,8
도봉구,1709,1709. 쌍문역4번출구 주변,37.650127,127.035347,15
도봉구,1712,1712. 창동역공영주차장앞,37.654049,127.050201,15
도봉구,1713,1713. 쌍문동 청소년 랜드,37.647266,127.025879,10
도봉구,1714,1714. 도봉문화정보도서관 삼거리,37.64463,127.044609,10
도봉구,1715,1715. 서울특별시교육청도봉도서관,37.653179,127.012787,20
도봉구,1716,1716. 하나로마트 창동점,37.654202,127.050728,10
도봉구,1717,1717. 시립창동운동장 입구,37.655708,127.050102,15
도봉구,1719,1719. 신도봉사거리 버스정류장,37.673283,127.043991,10
도봉구,1720,1720. 도봉구청 옆(중랑천변),37.668671,127.047981,20
도봉구,1721,1721. 창동역 2번출구 ,37.653015,127.046997,12
도봉구,1722,1722. 창동청소년수련관,37.657799,127.050049,15
도봉구,1723,1723. 방학동학마을도서관,37.662079,127.027718,10
도봉구,1725,1725. 창1동주민센터,37.647503,127.043312,10
도봉구,1726,1726. 삼익세라믹아파트교차로,37.658588,127.03521,8
도봉구,1727,1727. 서울도봉초등학교인근,37.678677,127.040764,15
도봉구,1728,서울북부지방법원,37.677666,127.046242,15
도봉구,1729,파리바케트앞,37.68401,127.045792,10
도봉구,1730,도봉산역교차로 앞,37.687592,127.045502,10
도봉구,1731,도봉고등학교 맞은편,37.6875,127.042557,15
도봉구,1732,우리은행 앞,37.667599,127.042999,10
도봉구,1733,방학사거리(봄마당 앞),37.662979,127.041939,12
도봉구,1734,쌍문현대1차아파트 108동 앞,37.65815,127.032669,10
도봉구,1735,"도봉역 1,2번 출구사이 건너편",37.679119,127.044983,13
도봉구,1736,버스정류장 앞,37.652241,127.037064,12
도봉구,1737,하나은행 (창동점),37.639702,127.038834,8
도봉구,1738,창동주공17단지 상가앞,37.646309,127.052742,10
도봉구,1739,창동한신,37.638859,127.041176,5
도봉구,1741,제일강산수산입구,37.645199,127.032982,15
도봉구,1742,북한산 코오롱 하늘채,37.648891,127.023018,10
금천구,1804,1804. 독산역 2번출구 자전거주차장,37.46653,126.888718,10
금천구,1805,1805. 서울디지털운동장 앞,37.482288,126.877769,10
금천구,1806,1806. 에이스하이엔드타워9차 앞,37.486214,126.878639,10
금천구,1808,1808. 에이스하이엔드타워8차 앞,37.473209,126.884941,20
금천구,1809,1809. LG전자 별관동(호서대 벤처타워 맞은편),37.470779,126.885155,10
금천구,1812,1812. 갑을그레이트밸리 앞,37.479031,126.887299,10
금천구,1814,1814. 두산위브아파트 옆 상가건물 앞,37.47422,126.894127,8
금천구,1816,1816. 금천폭포공원 앞,37.446861,126.903831,20
금천구,1819,1819. 금천구청 앞 자전거거치대,37.456478,126.895927,10
금천구,1820,1820. 신한은행 시흥대로금융센터지점,37.44334,126.903358,10
금천구,1821,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,37.451458,126.902115,10
금천구,1822,1822. 서울 시흥동우체국 앞,37.452991,126.900909,10
금천구,1823,1823. 상신정비공업 앞,37.458912,126.89859,20
금천구,1824,1824. 독산근린공원 입구,37.46455,126.883728,15
금천구,1825,1825. 한신아파트 앞 육교 아래,37.4547,126.891052,10
금천구,1826,1826. 한신코아 앞,37.456841,126.888344,20
금천구,1827,1827. 독산보도육교 앞 자전거 보관소,37.455849,126.893143,20
금천구,1828,1828. 한양수자인아파트 앞,37.475319,126.898888,10
금천구,1829,1829. 홈플러스 금천점 앞,37.469139,126.897202,10
금천구,1830,1830. 빅마켓 금천점 앞,37.47023,126.895073,15
금천구,1831,1831. 메이퀸웨딩컨벤션 앞,37.4725,126.897957,10
금천구,1833,1833. 독산역 1번출구 앞 자전거보관소,37.466541,126.890282,10
금천구,1834,1834. 월드메르디앙 벤처센터 2차,37.479084,126.879044,15
금천구,1835,1835. STX V타워,37.47707,126.88443,10
금천구,1836,1836. 금천구립 독산도서관,37.467403,126.908142,7
금천구,1839,1839. 수출의 다리 아래,37.477058,126.885185,20
금천구,1840,1840. 솔브레인이엔지 뒤편,37.475101,126.888069,20
금천구,1841,1841. 가산동 주민센터,37.476952,126.891869,10
금천구,1842,1842. 한울중학교,37.462574,126.90686,15
금천구,1843,1843. 독산고등학교,37.477097,126.911133,10
금천구,1845,1845. 롯데캐슬골드파크1차 서문,37.460289,126.892189,15
금천구,1846,1846. 롯데캐슬골드파크1차 동문,37.460171,126.896042,15
금천구,1847,1847. 독산주공 14단지 버스정류소,37.461033,126.8871,10
금천구,1848,1848. 벽산 디지털밸리 5차,37.476276,126.885391,10
금천구,1849,1849. 대륭포스트타워5차,37.481354,126.88694,10
금천구,1850,1850. 코오롱테크노밸리,37.48016,126.886368,10
금천구,1851,1851. 가산디지털단지 7번출구,37.481232,126.881485,10
금천구,1852,혜명양로원 담장 옆,37.451771,126.913399,10
금천구,1853,서울디자인직업전문학교 앞,37.472481,126.895866,10
금천구,1854,가산아네스트 오피스텔 앞,37.47818,126.897408,10
금천구,1855,성지아파트 옆 도로변,37.451321,126.897621,10
금천구,1856,모두의학교,37.478409,126.907372,10
금천구,1857,주공14단지,37.46056,126.887093,15
금천구,1858,석수역1번출구 앞 (SK주유소),37.437271,126.902687,10
구로구,1901,1901. 신도림동주민센터 앞,37.507332,126.87973,10
구로구,1904,1904. 도림천역 1번 출구 앞,37.51424,126.882874,10
구로구,1906,1906. 신도림역 1번 출구 앞,37.50972,126.890099,20
구로구,1907,1907. 구일우성(아) 육교 밑,37.489632,126.876259,12
구로구,1908,1908. 해원리바파크 육교 밑,37.495285,126.872162,10
구로구,1910,1910. 낙원교회 맞은편,37.497505,126.884377,5
구로구,1911,1911. 구로디지털단지역 앞,37.48494,126.901321,10
구로구,1912,1912. 한신휴아파트 앞,37.4888,126.890663,10
구로구,1913,1913. 구로리공원,37.491032,126.892151,10
구로구,1914,1914. 대림역4번출구,37.494591,126.893921,10
구로구,1916,1916. 구로중학교앞,37.494141,126.889984,10
구로구,1920,1920. 서울미래초등학교 사거리,37.504379,126.888298,10
구로구,1924,1924. 삼부르네상스파크빌,37.478741,126.895096,10
구로구,1925,1925. 동양미래대학교 정문 옆,37.499889,126.867699,20
구로구,1928,1928. 고척스카이돔구장 광장,37.49947,126.868401,10
구로구,1929,1929. 고척근린공원 고척도서관 앞,37.505135,126.85276,10
구로구,1930,1930. 개봉지구대 개봉치안센터,37.497684,126.853729,7
구로구,1931,1931. 개봉역(북측광장),37.494995,126.858253,10
구로구,1933,1933. 개봉푸르지오아파트 상가,37.501583,126.84687,10
구로구,1936,1936. 개봉역 1번 출구 자전거보관서쪽,37.494282,126.859215,10
구로구,1937,1937. 한진아파트 입구,37.486061,126.852013,15
구로구,1941,1941. 오류동역 2번출구,37.493938,126.844055,10
구로구,1943,1943. 온수역 북측,37.49279,126.824524,10
구로구,1946,1946. 구로역 광장,37.503117,126.880386,10
구로구,1951,1951. 천왕이펜하우스 4단지 상가 앞,37.480289,126.8395,20
구로구,1952,1952. 천왕연지타운2단지 앞,37.482105,126.845726,15
구로구,1953,1953. 천왕역 4번출구 뒤,37.486385,126.839211,20
구로구,1955,1955. 디지털입구 교차로,37.482883,126.901039,10
구로구,1956,1956. 도야미리숯불갈비 앞,37.51001,126.88205,10
구로구,1957,1957. 구일고등학교 정문 ,37.493401,126.874329,15
구로구,1958,1958. 강서수도사업소민원센터,37.495781,126.890121,10
구로구,1959,1959. 구로구의회 앞,37.496456,126.889587,10
구로구,1960,1960. 화광신문사 앞,37.50285,126.889481,10
구로구,1961,1961. 신도림테크노근린공원,37.508194,126.891304,15
구로구,1962,1962. 가리봉동주민센터,37.481602,126.892799,15
구로구,1964,1964. 원메디타운 앞,37.49789,126.864502,10
구로구,1965,1965. 삼환로즈빌아파트 105동 옆,37.497231,126.859192,15
구로구,1966,1966. 한마을아파트 정문상가,37.496498,126.863098,10
구로구,1967,1967. 참새공원(백곡경노당),37.505138,126.844337,10
구로구,1968,1968. 동인오피스텔 건너편 소공원,37.498482,126.847504,12
구로구,1969,1969. 궁동생태공원,37.501904,126.828964,10
구로구,1971,1971. 오정초교 앞 보도육교,37.490723,126.826393,10
구로구,1973,1973. 오리로와 서해안도로 교차로 앞,37.488598,126.836494,10
구로구,1974,1974. 신도림2차e편한세상아파트 203동 앞,37.50518,126.882538,10
구로구,1975,1975. 대림역 1번 출입구 밑,37.49258,126.894737,10
구로구,1976,1976. 남구로역 5번 출입구 앞,37.48568,126.886703,10
구로구,1977,1977. 천왕역 1번 출입구 앞,37.48621,126.838821,15
구로구,1979,1979. 구로1동우체국 앞,37.492031,126.873772,10
구로구,1981,1981. 천왕이펜하우스5단지 앞,37.479431,126.842697,10
구로구,1983,1983. 구로동롯데아파트,37.502548,126.883881,10
구로구,1984,1984. 구로구청,37.495266,126.888474,10
구로구,1985,1985. 구로도서관,37.498516,126.891991,20
구로구,1986,태평양물산빌딩,37.484859,126.895187,15
구로구,1987,개봉아이파트아파트 앞,37.490341,126.860931,15
구로구,1988,고척LIGA아파트 앞,37.50605,126.860786,20
구로구,1991,오류동역 맞은편,37.496761,126.844963,10
구로구,1992,구로구배드민턴실내체육관 앞,37.491798,126.83242,19
구로구,1993,금강수목원아파트 앞,37.48938,126.834198,10
구로구,1994,삼성전자 물류센터 앞,37.496998,126.87178,10
구로구,1996,구일역 1번 출입구 앞,37.495399,126.87101,20
구로구,1998,고척교 교차로,37.498569,126.871521,8
동작구,2002,2002. 노들역 1번출구,37.512959,126.952072,20
동작구,2003,2003. 사육신공원앞,37.513359,126.948059,10
동작구,2007,2007. 유한양행앞,37.512939,126.934242,20
동작구,2008,2008. 노량진근린공원 대방공원,37.509369,126.92807,10
동작구,2009,2009. 보라매역 8번출구,37.500076,126.921082,10
동작구,2012,2012. 녹십초요양병원앞,37.488361,126.906227,10
동작구,2013,2013. 장승배기역 5번출구,37.505852,126.939362,30
동작구,2015,2015. 신대방삼거리역 6번출구쪽,37.499855,126.929565,10
동작구,2016,2016. 신대방삼거리역 3번출구쪽,37.499645,126.927094,10
동작구,2020,2020. 장승배기역2번출구뒷편쪽,37.504498,126.938988,10
동작구,2024,2024. 상도역 1번출구,37.502178,126.948204,10
동작구,2025,2025. 흑석역 1번출구,37.50938,126.963615,15
동작구,2026,2026. 흑석역 4번출구,37.509056,126.963249,10
동작구,2027,2027. 중앙대학교 정문,37.507042,126.959152,15
동작구,2028,2028. 남성역 2번출구 뒷편,37.48447,126.971428,10
동작구,2032,2032. 이수역 11번출구쪽,37.485508,126.981621,10
동작구,2033,2033. 사당동 아르테스 웨딩앞,37.481491,126.981583,10
동작구,2034,2034. 사당역 7번출구쪽,37.476891,126.980576,20
동작구,2036,2036. 정금마을 마을버스정류장,37.494705,126.982391,20
동작구,2037,2037. 동작역 5번출구 동작주차공원,37.503189,126.97715,20
동작구,2038,2038. 동작역 7번출구,37.503181,126.976089,10
동작구,2040,2040. 비계 버스정류소,37.506359,126.969078,10
동작구,2041,2041. 사당중학교 버스정류소,37.486835,126.968048,10
동작구,2048,2048. 삼일초등학교 인근,37.488453,126.974213,10
동작구,2050,2050. 노량진역 5번출구,37.513248,126.939972,10
동작구,2054,2054. 삼익아파트,37.510548,126.944847,10
동작구,2056,2056. 동작구민 체육센터,37.494499,126.916527,10
동작구,2057,2057. 상도 아이파크 아파트,37.500881,126.94175,10
동작구,2058,2058. 노량진동 맥도널드앞,37.513523,126.943527,10
동작구,2059,2059. 보라매공원 정문,37.497078,126.917793,10
동작구,2060,2060. 남성역3번출구 뒤,37.484631,126.97155,10
동작구,2061,한강 현대아파트 건너편,37.505928,126.969231,10
동작구,2062,2062. 사당새마을금고,37.486652,126.967842,10
동작구,2063,2063. 대방역 4번출구,37.512901,126.926613,15
동작구,2064,2064. 흑석한강푸르지오 106동앞,37.505356,126.966179,10
동작구,2065,2065. 서울시여성가족재단,37.51199,126.927086,15
동작구,2066,양문교회 앞,37.489399,126.907112,10
동작구,2067,LG전자 베스트 샾 대리점 앞,37.497669,126.919868,10
동작구,2068,총신대 앞(육교),37.488159,126.966476,12
동작구,2069,숭실대 입구역 3번 출구 앞,37.496601,126.953682,7
동작구,2070,노량진역 2번출구 앞,37.51392,126.943069,12
관악구,2102,2102. 봉림교 교통섬,37.48423,126.926392,20
관악구,2103,2103. 신림동 우방아파트,37.489178,126.919273,10
관악구,2104,2104. 사당역 5번출구,37.476089,126.981331,13
관악구,2105,2105. 미성동 신림체육센터,37.480251,126.914604,12
관악구,2106,2106. 난곡 새마을금고,37.473728,126.918404,12
관악구,2107,2107. 도림천 신화교,37.475471,126.936455,25
관악구,2108,2108. 은천치안센터,37.483341,126.943199,20
관악구,2109,2109. 은천로입구 가로공원,37.486225,126.935829,15
관악구,2110,2110. 조원동 미성아파트,37.483192,126.902031,9
관악구,2111,2111. 서울대입구역 1번출구,37.480869,126.953316,10
관악구,2112,2112. 서울대입구역 마에스트로,37.481339,126.950645,15
관악구,2113,2113. 관악동작견인차량보관소,37.484661,126.9039,10
관악구,2115,2115. 관악농협농산물백화점,37.479916,126.90284,15
관악구,2116,2116. 에이스에이존빌딩,37.481705,126.950829,9
관악구,2119,2119. 중앙동 동진빌딩,37.484257,126.954697,10
관악구,2122,2122. 낙성대로 입구,37.478058,126.960495,20
관악구,2127,2127. 보성운수차고지 맞은편,37.464886,126.919479,10
관악구,2128,2128. 관악구청교차로,37.479164,126.952583,12
관악구,2129,2129. 낙성대 과학전시관,37.469055,126.958145,10
관악구,2130,2130. 영어마을 관악캠프,37.47197,126.958763,15
관악구,2135,2135. 신림역 5번출구,37.484409,126.928909,9
관악구,2136,2136. 신림역 8번출구,37.484577,126.929916,10
관악구,2137,2137. KT&G 관악지점,37.484901,126.936531,10
관악구,2139,2139. 서울신성초등학교,37.471165,126.937019,10
관악구,2140,2140. 신림1교 교차로,37.478428,126.931862,12
관악구,2141,2141. 미림여고입구 교차로,37.472294,126.933411,12
관악구,2143,2143. 서울산업정보학교,37.470695,126.9422,10
관악구,2144,2144. 난우길입구,37.477776,126.916756,15
관악구,2145,2145. 은천초등학교 육교,37.486359,126.942924,12
관악구,2148,2148. 낙성대역 3번출구 뒤,37.477028,126.963394,10
관악구,2153,2153. 서울남부초등학교 옆,37.485142,126.920563,10
관악구,2156,2156. 농협 관악문성지점,37.480721,126.909325,12
